id,name,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,availability_365,bedrooms,bathrooms,review_scores_rating,accommodates,reviews_per_month,host_since,price_per_bedroom,price_per_bathroom,price_per_person,host_experience_years,experienced_host,luxury_flag
881977085154770006,20 Guest Oasis | Spacious  SF Skyline Getaway,169087871,Bayview,Entire home/apt,890.0,5,44,244,8.0,5.0,4.82,16,1.76,2018-01-21,111.25,178.0,55.625,7.468493150684932,True,True
882179919150968370,10C-Private Room (share bath) at Marina/Cow Hollow,157999191,Marina,Private room,55.0,30,7,303,1.0,1.0,4.86,1,0.28,2017-11-09,55.0,55.0,55.0,7.668493150684932,True,False
882533114447445452,"Cool art, gourmet kitchen, master bedroom,",467102,Western Addition,Private room,127.0,30,10,211,1.0,1.0,5.0,1,0.42,2011-03-27,127.0,127.0,127.0,14.295890410958904,True,False
882758776230278200,Nob Hill Studio w/ Office by Anyplace - 11614,415840703,Nob Hill,Entire home/apt,197.0,30,2,317,0.0,1.0,4.5,2,0.1,2021-07-29,inf,197.0,98.5,3.947945205479452,True,False
882912541298157277,Cozy SF Home w/ Chinese Heritage,314162422,Outer Richmond,Entire home/apt,169.0,4,39,322,2.0,1.0,4.87,4,1.63,2019-12-03,84.5,169.0,42.25,5.602739726027397,True,False
883319805777082539,Beautiful Lower Haight Victorian,54227104,Castro/Upper Market,Entire home/apt,241.0,30,1,258,3.0,2.0,5.0,5,0.07,2016-01-11,80.33333333333333,120.5,48.2,9.498630136986302,True,False
883432967433987053,Marina 1 BR w/ Office by Anyplace - 11616,415840703,Marina,Entire home/apt,288.0,30,1,277,1.0,1.0,5.0,2,0.06,2021-07-29,288.0,288.0,144.0,3.947945205479452,True,False
884102634075501356,San Francisco Ocean Beach Beauty!,6827732,Parkside,Entire home/apt,185.0,30,8,204,2.0,2.0,5.0,4,0.37,2013-06-10,92.5,92.5,46.25,12.087671232876712,True,False
884168412609575663,Modern Cozy Private Unit by the Golden Gate Park,23338589,Outer Sunset,Entire home/apt,214.0,2,39,146,1.0,1.0,4.95,2,1.7,2014-11-04,214.0,214.0,107.0,10.684931506849315,True,False
884349897587639357,Vibrant Room +Private Bath DT SF,319982829,South of Market,Private room,89.0,30,7,304,1.0,1.0,4.86,2,0.31,2019-12-22,89.0,89.0,44.5,5.550684931506849,True,False
884390038934087158,Sunny Detached Room in Noe—24 St BART,704593,Bernal Heights,Private room,90.0,2,38,250,1.0,1.5,4.76,2,1.52,2011-06-15,90.0,60.0,45.0,14.076712328767123,True,False
884419385483424561,Sunny Authentic Room in Noe —24 St BART,704593,Bernal Heights,Private room,102.0,2,50,239,1.0,1.5,4.9,2,2.01,2011-06-15,102.0,68.0,51.0,14.076712328767123,True,False
884427616050550439,Sunny Authentic Room in Noe—24 st BART,704593,Bernal Heights,Private room,104.0,2,67,256,1.0,1.5,4.96,2,2.67,2011-06-15,104.0,69.33333333333333,52.0,14.076712328767123,True,False
884515449809681458,"Mish Mish—sunshine central, garage and bonus room",60206574,Bernal Heights,Entire home/apt,540.0,3,28,342,1.0,1.0,5.0,5,1.2,2016-02-24,540.0,540.0,108.0,9.378082191780821,True,True
884714980081939616,Private Garden 1 bd w/water views,371281355,Ocean View,Private room,60.0,30,2,286,1.0,1.0,3.0,2,0.09,2020-10-09,60.0,60.0,30.0,4.750684931506849,True,False
884841824144139145,"Large, Sunny room near Marina",375566645,Marina,Private room,76.0,30,8,117,1.0,1.0,5.0,1,0.36,2020-11-13,76.0,76.0,76.0,4.654794520547945,True,False
885046655979706076,Elegant Room +Private Bath DT SF,319982829,South of Market,Private room,97.0,30,3,264,1.0,1.0,5.0,2,0.17,2019-12-22,97.0,97.0,48.5,5.550684931506849,True,False
885050686295950192,Classic Room +Private Bath DT SF,319982829,South of Market,Private room,142.0,30,2,312,1.0,1.0,5.0,2,0.17,2019-12-22,142.0,142.0,71.0,5.550684931506849,True,False
885550325001142725,"3BR House- Ocean & City Views, Minutes to Downtown",372413573,Ocean View,Entire home/apt,205.0,30,2,289,3.0,2.0,5.0,6,0.11,2020-10-18,68.33333333333333,102.5,34.166666666666664,4.726027397260274,True,False
886198505117003161,2 Bedroom Coastal Apartment in Outer Sunset,46850847,Outer Sunset,Entire home/apt,243.0,2,88,261,2.0,1.0,4.93,4,3.78,2015-10-18,121.5,243.0,60.75,9.73150684931507,True,False
886460587926538205,room-6 remodeled private apt3,429013475,Outer Richmond,Private room,60.0,2,86,185,1.0,1.0,4.93,2,3.42,2021-10-25,60.0,60.0,30.0,3.706849315068493,True,False
887841695189829336,Studio Back Unit (2 flights of stairs),495900269,Nob Hill,Entire home/apt,214.0,1,14,56,1.0,1.0,4.79,2,0.56,2023-01-13,214.0,214.0,107.0,2.4876712328767123,False,False
887885890330424325,One Bedroom Front Unit,495900269,Chinatown,Entire home/apt,289.0,1,10,2,1.0,1.0,5.0,4,0.54,2023-01-13,289.0,289.0,72.25,2.4876712328767123,False,False
887890988150604774,One Bedroom Back Unit,495900269,Nob Hill,Entire home/apt,289.0,1,2,7,1.0,1.0,5.0,4,0.22,2023-01-13,289.0,289.0,72.25,2.4876712328767123,False,False
887892172266757539,One Bedroom Back Unit,495900269,Chinatown,Entire home/apt,289.0,1,2,2,1.0,1.0,4.0,4,0.2,2023-01-13,289.0,289.0,72.25,2.4876712328767123,False,False
888523182641999453,Cozy home walkable to Golden Gate Park,2796048,Outer Richmond,Entire home/apt,339.0,2,14,14,2.0,1.5,5.0,4,0.6,2012-07-01,169.5,226.0,84.75,13.03013698630137,True,False
889296775205518729,Nob Hill Studio,1371628,Nob Hill,Private room,123.0,2,96,156,1.0,1.0,4.97,2,3.82,2011-11-04,123.0,123.0,61.5,13.687671232876712,True,False
889307320558401170,Deluxe One Bedroom Unit With Patio,495900269,Chinatown,Entire home/apt,289.0,1,22,77,1.0,1.0,4.82,4,0.94,2023-01-13,289.0,289.0,72.25,2.4876712328767123,False,False
889776038592839164,San Francisco Getaway Near Golden Gate Park,126644773,Outer Sunset,Entire home/apt,212.0,30,5,214,3.0,2.0,5.0,6,0.38,2017-04-19,70.66666666666667,106.0,35.333333333333336,8.227397260273973,True,False
889996954363341084,Valencia Flat w/Parking,43640339,Mission,Entire home/apt,212.0,30,0,57,2.0,1.0,,5,0.0,2015-09-07,106.0,212.0,42.4,9.843835616438357,True,False
890616250005859260,Morden Luxury Loft,511282747,South of Market,Entire home/apt,350.0,30,0,365,1.0,1.0,,4,0.0,2023-04-22,350.0,350.0,87.5,2.2164383561643834,False,False
891249585342542863,Secret Heaven in Noe Valley,18303950,Noe Valley,Entire home/apt,144.0,2,98,321,0.0,1.0,4.69,2,3.98,2014-07-18,inf,144.0,72.0,10.983561643835616,True,False
891611786127344837,SF Beachside Home (Buenos Aires Room),514784474,Outer Sunset,Private room,80.0,30,6,78,1.0,1.0,4.67,1,0.28,2023-05-15,80.0,80.0,80.0,2.1534246575342464,False,False
892035286118270469,LIVE IT UP In The Castro! *4BR*W/D*Walk Score 98,304721494,Castro/Upper Market,Entire home/apt,901.0,1,4,350,4.0,2.0,4.5,8,0.19,2019-10-26,225.25,450.5,112.625,5.706849315068493,True,True
892057952283681562,Sf Clement St  Garden View 1bd near UCSF/Kaiser,78910325,Inner Richmond,Entire home/apt,123.0,30,13,229,1.0,1.0,4.85,2,0.52,2016-06-20,123.0,123.0,61.5,9.057534246575342,True,False
892104253415593502,Stylish & quiet studio apartment in Potrero Hill,104146938,Potrero Hill,Entire home/apt,121.0,1,95,262,1.0,1.0,4.82,2,3.92,2016-11-17,121.0,121.0,60.5,8.646575342465754,True,False
892168566236310376,Spacious and Central 2BR Garden View Suite,57398927,Bayview,Entire home/apt,131.0,1,75,235,1.0,1.0,4.75,5,4.7,2016-02-04,131.0,131.0,26.2,9.432876712328767,True,False
892181544615376840,Adorable Studio at Central SF,78910325,Inner Richmond,Entire home/apt,104.0,30,11,211,1.0,1.0,4.45,3,0.43,2016-06-20,104.0,104.0,34.666666666666664,9.057534246575342,True,False
892750346253804345,Cozy & Private Apartment | Castro | Heart of SF!,68923331,Castro/Upper Market,Entire home/apt,243.0,1,160,285,1.0,1.0,4.93,2,6.5,2016-04-25,243.0,243.0,121.5,9.210958904109589,True,False
892755770684671737,Stay at the palace of fine arts,172784084,Marina,Entire home/apt,285.0,30,20,258,3.0,3.0,4.7,6,0.83,2018-02-11,95.0,95.0,47.5,7.410958904109589,True,False
893025275290458097,Spacious Dwelling in a Delightful Neighborhood,10722295,Twin Peaks,Private room,95.0,2,19,322,1.0,1.0,5.0,2,0.81,2013-12-20,95.0,95.0,47.5,11.558904109589042,True,False
893610245891489956,Modern & Nice Styled Set Up,34718634,Outer Sunset,Entire home/apt,135.0,30,0,365,1.0,1.0,,4,0.0,2015-06-01,135.0,135.0,33.75,10.112328767123287,True,False
893841281141118607,Stylish Room+ Private Bath DT SF,319982829,South of Market,Private room,144.0,30,5,311,1.0,1.0,5.0,2,0.23,2019-12-22,144.0,144.0,72.0,5.550684931506849,True,False
894850855312323308,Family-Friendly 4BR/2.5BA near GG Park w/parking,515420324,Outer Sunset,Entire home/apt,728.0,2,21,59,4.0,2.5,4.9,8,0.85,2023-05-18,182.0,291.2,91.0,2.1452054794520548,False,True
895506939038413203,Urban Retreat: 1BR Suite at Wyndham Canterbury,482174715,Downtown/Civic Center,Entire home/apt,303.0,2,9,347,1.0,1.0,5.0,4,0.42,2022-10-04,303.0,303.0,75.75,2.7643835616438355,False,False
895507060098369063,Urban Retreat: 1BR Suite at Wyndham Canterbury,482174715,Downtown/Civic Center,Entire home/apt,303.0,2,0,359,1.0,1.0,,4,0.0,2022-10-04,303.0,303.0,75.75,2.7643835616438355,False,False
895507166840933890,Urban Retreat: 1BR Suite at Wyndham Canterbury,482174715,Downtown/Civic Center,Entire home/apt,303.0,2,0,359,1.0,1.0,,4,0.0,2022-10-04,303.0,303.0,75.75,2.7643835616438355,False,False
895507261227197526,Urban Retreat: 1BR Suite at Wyndham Canterbury,482174715,Downtown/Civic Center,Entire home/apt,303.0,2,0,359,1.0,1.0,,4,0.0,2022-10-04,303.0,303.0,75.75,2.7643835616438355,False,False
895686730194170896,"Quiet, Cozy San Francisco Home",104620340,Outer Sunset,Entire home/apt,236.0,4,14,41,3.0,2.0,4.93,6,0.59,2016-11-21,78.66666666666667,118.0,39.333333333333336,8.635616438356164,True,False
895921297999612792,Cozy 3B/1B Cozy home with kitchen and backyard,197823507,Outer Mission,Entire home/apt,123.0,1,42,255,3.0,1.0,4.69,5,2.04,2018-06-25,41.0,123.0,24.6,7.043835616438356,True,False
896421694829949418,Sunny Noe Valley Smart Home,13365663,Noe Valley,Entire home/apt,232.0,30,1,319,2.0,2.0,5.0,4,0.04,2014-03-21,116.0,116.0,58.0,11.30958904109589,True,False
896522872407098436,House steps from the ocean,219335040,Outer Richmond,Entire home/apt,426.0,3,11,5,3.0,2.0,4.91,5,0.46,2018-10-07,142.0,213.0,85.2,6.758904109589041,True,False
897007503683292016,Eclectic Castro Penthouse over Eureka Valley,51762216,Castro/Upper Market,Entire home/apt,406.0,2,25,92,2.0,2.0,4.88,4,1.19,2015-12-19,203.0,203.0,101.5,9.561643835616438,True,False
897137192924266032,Rare Find Luxury Home - 3BED 2BATH + Parking,512217797,Excelsior,Entire home/apt,311.0,1,39,155,3.0,2.0,4.97,6,1.67,2023-04-28,103.66666666666667,155.5,51.833333333333336,2.2,False,False
897183211481728749,Modern Private 3 Bedroom 2 Baths,13832870,Bernal Heights,Entire home/apt,298.0,30,0,197,3.0,2.0,,5,0.0,2014-04-02,99.33333333333333,149.0,59.6,11.276712328767124,True,False
897267636302147054,Golden Gate View Penthouse,449859287,Russian Hill,Entire home/apt,900.0,4,18,100,4.0,3.5,5.0,8,0.94,2022-03-16,225.0,257.14285714285717,112.5,3.317808219178082,True,True
897292374359547887,Luxury Room by the Bay,21707813,South of Market,Private room,129.0,30,1,137,1.0,1.0,5.0,1,0.05,2014-09-24,129.0,129.0,129.0,10.797260273972602,True,False
897763315745280129,Room #4 - Panorama City View,504007094,Bayview,Private room,69.0,2,141,308,0.0,1.0,4.94,2,5.91,2023-03-05,inf,69.0,34.5,2.347945205479452,False,False
898465936844785750,Club Wyndham 2 Bdrm Villa - Fishermans Wharf,514017852,Russian Hill,Entire home/apt,312.0,2,2,2,2.0,1.0,5.0,6,0.09,2023-05-09,156.0,312.0,52.0,2.16986301369863,False,False
898600001481573590,Best Views in SF w/Parking in City Center,328362412,Chinatown,Private room,455.0,2,22,253,1.0,1.5,5.0,4,0.95,2020-01-17,455.0,303.3333333333333,113.75,5.47945205479452,True,False
899131063106514733,Newly Remodeled Cozy Studio in San Francisco,444431858,Bayview,Private room,65.0,2,9,302,1.0,1.0,5.0,2,0.41,2022-02-10,65.0,65.0,32.5,3.410958904109589,True,False
899135168427425269,Peaceful oasis in SF,37277872,Potrero Hill,Entire home/apt,311.0,30,1,294,2.0,1.0,5.0,6,0.38,2015-07-01,155.5,311.0,51.833333333333336,10.03013698630137,True,False
899254596921421165,New 1 BR Condo with BBQ Grill,1257432,Mission,Entire home/apt,155.0,30,1,304,1.0,1.0,3.0,2,0.09,2011-10-06,155.0,155.0,77.5,13.767123287671232,True,False
899262823975765185,Sunset Serenity,2985014,Outer Sunset,Entire home/apt,299.0,30,0,135,3.0,2.0,,6,0.0,2012-07-19,99.66666666666667,149.5,49.833333333333336,12.98082191780822,True,False
899315740060262985,Stylish and Cozy Room Steps Away from Dolores Park,2060012,Mission,Private room,70.0,30,6,126,1.0,1.0,5.0,1,0.27,2012-04-03,70.0,70.0,70.0,13.273972602739725,True,False
899556275923127890,Authentic Room in Noe—24th BART,704593,Bernal Heights,Private room,107.0,2,68,239,1.0,1.5,4.79,2,2.75,2011-06-15,107.0,71.33333333333333,53.5,14.076712328767123,True,False
900095788561827081,Cozy Room near Dolores Park/Mission District,309026529,Mission,Private room,73.0,30,2,298,1.0,1.0,5.0,2,0.1,2019-11-12,73.0,73.0,36.5,5.66027397260274,True,False
900333397824658862,"Deluxe QueenRoom,Motel in Heart of SF,Free Parking",516764316,South of Market,Private room,112.0,1,95,351,1.0,1.0,4.38,2,6.8,2023-05-27,112.0,112.0,56.0,2.1205479452054794,False,False
900344661155100565,Victorian in Japantown,34390119,Western Addition,Entire home/apt,302.0,3,56,212,2.0,2.0,4.93,7,2.47,2015-05-27,151.0,151.0,43.142857142857146,10.126027397260273,True,False
900706006037079417,Gorgeous Classic Victorian  2BR  Modern Mission,251255,Mission,Entire home/apt,343.0,1,15,52,2.0,2.0,4.53,4,0.61,2010-10-02,171.5,171.5,85.75,14.778082191780822,True,False
900749824465212986,Quiet Edwardian home in Presidio Heights,455350758,Presidio Heights,Entire home/apt,630.0,3,53,69,3.0,1.0,4.98,5,2.55,2022-04-21,210.0,630.0,126.0,3.219178082191781,True,True
900793022546882454,"1 BR w parking, by Whole Foods SF Life Real Estate",1257432,Western Addition,Entire home/apt,169.0,30,3,325,0.0,1.0,5.0,2,0.14,2011-10-06,inf,169.0,84.5,13.767123287671232,True,False
901058011444348770,Luxurious Pacific Heights Condo w/ Spacious Patio,339096574,Western Addition,Entire home/apt,439.0,1,22,37,2.0,2.0,4.73,6,1.01,2020-02-27,219.5,219.5,73.16666666666667,5.367123287671233,True,False
901647229147550566,Lux Master Suite Private Bath *15 mins from SFO*,73133543,Ocean View,Private room,69.0,30,1,135,1.0,1.0,5.0,2,0.09,2016-05-21,69.0,69.0,34.5,9.139726027397261,True,False
902317313847872070,81d Parkside cozy rm /private ba,131200418,Parkside,Private room,55.0,30,0,317,1.0,1.0,,2,0.0,2017-05-20,55.0,55.0,27.5,8.142465753424657,True,False
902390626595978900,Convenient bright modern SF pad!,13289456,South of Market,Entire home/apt,406.0,3,23,337,1.0,1.0,5.0,2,0.94,2014-03-19,406.0,406.0,203.0,11.315068493150685,True,False
902891512957589347,Enjoy a Hassle-Free Stay! Pet-friendly Property!,501999514,Downtown/Civic Center,Entire home/apt,180.0,1,186,320,1.0,1.0,4.85,2,8.35,2023-02-20,180.0,180.0,90.0,2.3835616438356166,False,False
903193668454772919,Panoramic Views in City Center w/Parking (>30day),328362412,Chinatown,Entire home/apt,497.0,30,0,269,2.0,1.5,,6,0.0,2020-01-17,248.5,331.3333333333333,82.83333333333333,5.47945205479452,True,False
903286470152643310,Spacious & modern full amenity 1bd w/city views,509658467,South of Market,Entire home/apt,416.0,2,3,158,1.0,1.0,5.0,3,0.96,2023-04-11,416.0,416.0,138.66666666666666,2.2465753424657535,False,False
903709531560422633,Private Garden Studio in Pac Heights,131316530,Pacific Heights,Entire home/apt,125.0,30,3,276,0.0,1.0,5.0,2,0.14,2017-05-21,inf,125.0,62.5,8.139726027397261,True,False
904341099277367397,San Francisco 1 bedroom condo (Union Square),273383711,Downtown/Civic Center,Entire home/apt,275.0,3,5,182,1.0,1.0,5.0,4,0.21,2019-07-03,275.0,275.0,68.75,6.021917808219178,True,False
904365440993437557,Queen bedroom + private bath,9080666,Outer Mission,Private room,52.0,30,2,319,3.0,2.0,4.5,1,0.11,2013-09-27,17.333333333333332,26.0,52.0,11.789041095890411,True,False
904969222592600438,"Explore Union Square! City View, Pets are Welcome!",501999514,Downtown/Civic Center,Hotel room,202.0,1,3,305,1.0,1.0,3.33,2,0.13,2023-02-20,202.0,202.0,101.0,2.3835616438356166,False,False
905265439540444109,Lovely 3BR-2BA- Next to ocean beach-W/Dryer,368616861,Parkside,Entire home/apt,240.0,2,4,297,3.0,2.0,5.0,7,0.19,2020-09-21,80.0,120.0,34.285714285714285,4.8,True,False
905342666297519883,Charming Private Room w/ Work Station,43954646,Inner Sunset,Private room,86.0,30,2,73,1.0,1.0,5.0,1,0.09,2015-09-11,86.0,86.0,86.0,9.832876712328767,True,False
905745321583782356,"Room in View House, parking",343382120,Bernal Heights,Private room,90.0,1,1,193,1.0,1.0,5.0,2,0.11,2020-04-07,90.0,90.0,45.0,5.257534246575342,True,False
905855242525496071,House,347088120,Excelsior,Entire home/apt,350.0,2,2,332,3.0,2.0,5.0,6,1.15,2020-05-22,116.66666666666667,175.0,58.333333333333336,5.134246575342465,True,False
905919245048259116,3-bedroom home on quiet street,325295958,Inner Richmond,Entire home/apt,500.0,30,1,304,3.0,2.0,5.0,5,0.04,2020-01-07,166.66666666666666,250.0,100.0,5.506849315068493,True,False
906455731788004785,"Comfy Flat by Beach, Park, & Zoo",4582677,Parkside,Entire home/apt,124.0,30,2,320,1.0,1.0,5.0,4,0.09,2013-01-04,124.0,124.0,31.0,12.517808219178082,True,False
906560667195048490,Panoramic Downtown View Loft,518228883,Twin Peaks,Entire home/apt,582.0,3,15,149,2.0,1.0,4.87,4,1.0,2023-06-04,291.0,582.0,145.5,2.0986301369863014,False,True
906679415288969934,SF Beachside Home (Paris Room),514784474,Outer Sunset,Private room,69.0,30,4,226,1.0,1.0,5.0,1,0.17,2023-05-15,69.0,69.0,69.0,2.1534246575342464,False,False
907549684410617966,Entire Loft in Modern Apartment,11289961,South of Market,Entire home/apt,150.0,30,2,317,1.0,1.5,5.0,3,0.09,2014-01-14,150.0,100.0,50.0,11.490410958904109,True,False
908121343108802584,Little Oasis,132930417,South of Market,Entire home/apt,329.0,2,14,123,1.0,1.0,5.0,2,0.61,2017-06-01,329.0,329.0,164.5,8.10958904109589,True,False
908930793919946871,Cozy Home with Views + Full Kitchen/Parking/Wi-Fi,10253366,Bernal Heights,Entire home/apt,379.0,2,119,222,3.0,1.0,4.99,6,4.84,2013-11-25,126.33333333333333,379.0,63.166666666666664,11.627397260273973,True,False
908967332253933712,Noe Valley private suite downtown view,130343524,Noe Valley,Entire home/apt,352.0,1,5,19,2.0,1.0,5.0,6,0.22,2017-05-14,176.0,352.0,58.666666666666664,8.158904109589042,True,False
909393702755943606,Civic Center Euro Charm: Hotel Inn at the Opera,514017852,Downtown/Civic Center,Entire home/apt,147.0,2,0,3,0.0,1.0,,2,0.0,2023-05-09,inf,147.0,73.5,2.16986301369863,False,False
909608520414602372,Sunset in the City 2,504908228,Outer Sunset,Private room,87.0,1,213,264,1.0,2.0,4.81,2,8.68,2023-03-11,87.0,43.5,43.5,2.3315068493150686,False,False
909646548537028995,5625A - Private Room near GG Bridge & Lands End,430703166,Inner Richmond,Private room,57.0,1,101,158,1.0,1.0,4.76,3,4.13,2021-11-06,57.0,57.0,19.0,3.673972602739726,True,False
909688634852415951,The Largest Flat in Frisco: Kings Landing!,519003156,Haight Ashbury,Entire home/apt,899.0,3,1,266,4.0,1.0,5.0,11,0.04,2023-06-08,224.75,899.0,81.72727272727273,2.0876712328767124,False,True
909779473170534414,Sunny City Sanctuary,406508,Bayview,Entire home/apt,144.0,30,1,304,2.0,1.5,5.0,4,0.04,2011-02-23,72.0,96.0,36.0,14.383561643835616,True,False
910085141126569139,5625B - Private Room near GG Bridge & Lands End,430703166,Outer Richmond,Private room,71.0,1,99,165,1.0,1.0,4.67,3,4.06,2021-11-06,71.0,71.0,23.666666666666668,3.673972602739726,True,False
910251473995158249,European Charm in Civic Center:1B Inn at the Opera,514017852,Downtown/Civic Center,Entire home/apt,208.0,2,1,6,1.0,1.0,5.0,2,1.0,2023-05-09,208.0,208.0,104.0,2.16986301369863,False,False
910405113807398155,5625C - Private Room near GG Bridge & Lands End,430703166,Outer Richmond,Private room,61.0,2,58,161,1.0,1.0,4.64,2,2.39,2021-11-06,61.0,61.0,30.5,3.673972602739726,True,False
912509228872642427,Luxury Marina Condo @ Fort Mason,135108464,Marina,Entire home/apt,257.0,5,13,102,1.0,1.0,4.92,2,0.55,2017-06-14,257.0,257.0,128.5,8.073972602739726,True,False
